Hostname,Time,Arch,Physical CPUs,Count,Running,Blocked,Paused,Shutdown,Shutoff,Crashed,Active,Inactive,%CPU,Total hardware memory (KB),Total memory (KB),Total guest memory (KB),Total CPU time (ns),Domain ID,Domain name,CPU (ns),%CPU,Mem (bytes),%Mem,Block RDBY,Block WRBY,Net RXBY,Net TXBY
kone.example.org,19:00:55,x86_64,104,48,4,0,0,0,0,0,4,44,4.8,791227884,29360128,29360128,1300000000,6,vm2,440000000.,1.60805829272,8388608,1,0,0,215656,5996700,7,vm3,400000000.,1.4618711752,8388608,1,0,0,207121,6064648,8,vm4,390000000.,1.42532439582,8388608,1,0,0,219489,6474466,116,vm1,70000000.,0.255827455659,4194304,0,0,0,168,0
kone.example.org,19:00:55,x86_64,104,48,4,0,0,0,0,0,4,44,4.7,791227884,29360128,29360128,1300000000,6,vm2,440000000.,1.59923254603,8388608,1,0,0,208360,5738152,7,vm3,390000000.,1.41750157489,8388608,1,0,0,208054,6387320,8,vm4,400000000.,1.45384776912,8388608,1,0,0,225085,6596256,116,vm1,70000000.,0.254423359595,4194304,0,0,0,84,0
kone.example.org,19:00:56,x86_64,104,48,4,0,0,0,0,0,4,44,4.6,791227884,29360128,29360128,1270000000,6,vm2,420000000.,1.52363734517,8388608,1,0,0,196768,5432412,7,vm3,400000000.,1.45108318588,8388608,1,0,0,222549,6855116,8,vm4,380000000.,1.37852902658,8388608,1,0,0,203119,6173035,116,vm1,70000000.,0.253939557529,4194304,0,0,0,0,378
kone.example.org,19:00:56,x86_64,104,48,4,0,0,0,0,0,4,44,4.6,791227884,29360128,29360128,1250000000,6,vm2,430000000.,1.56908291158,8388608,1,0,0,198515,5537988,7,vm3,380000000.,1.38663141023,8388608,1,0,0,213754,6608012,8,vm4,380000000.,1.38663141023,8388608,1,0,0,206484,6185029,116,vm1,60000000.,0.218941801615,4194304,0,0,0,0,0
kone.example.org,19:00:56,x86_64,104,48,4,0,0,0,0,0,4,44,4.8,791227884,29360128,29360128,1310000000,6,vm2,440000000.,1.60905564758,8388608,1,0,0,205012,5573484,7,vm3,390000000.,1.4262084149,8388608,1,0,0,212028,6546872,8,vm4,400000000.,1.46277786144,8388608,1,0,0,210637,6220148,116,vm1,80000000.,0.292555572288,4194304,0,0,0,168,0
kone.example.org,19:00:56,x86_64,104,48,4,0,0,0,0,0,4,44,4.4,791227884,29360128,29360128,1220000000,6,vm2,390000000.,1.41135046422,8388608,1,0,0,207133,5985028,7,vm3,390000000.,1.41135046422,8388608,1,0,0,225060,6716716,8,vm4,370000000.,1.33897351734,8388608,1,0,0,231588,7101992,116,vm1,70000000.,0.253319314092,4194304,0,0,0,84,0
kone.example.org,19:00:57,x86_64,104,48,4,0,0,0,0,0,4,44,4.4,791227884,29360128,29360128,1210000000,6,vm2,400000000.,1.46948417206,8388608,1,0,0,191839,5538216,7,vm3,380000000.,1.39600996346,8388608,1,0,0,227335,7066489,8,vm4,370000000.,1.35927285916,8388608,1,0,0,211663,6361136,116,vm1,60000000.,0.220422625809,4194304,0,0,0,0,378
kone.example.org,19:00:57,x86_64,104,48,4,0,0,0,0,0,4,44,4.6,791227884,29360128,29360128,1250000000,6,vm2,420000000.,1.53192452084,8388608,1,0,0,198364,5808604,7,vm3,410000000.,1.49545012748,8388608,1,0,0,195400,5432419,8,vm4,360000000.,1.31307816072,8388608,1,0,0,223563,6737556,116,vm1,60000000.,0.218846360119,4194304,0,0,0,0,0
kone.example.org,19:00:57,x86_64,104,48,4,0,0,0,0,0,4,44,4.7,791227884,29360128,29360128,1300000000,6,vm2,420000000.,1.52437367345,8388608,1,0,0,204920,5667301,7,vm3,430000000.,1.56066828472,8388608,1,0,0,173204,4738664,8,vm4,380000000.,1.37919522836,8388608,1,0,0,247332,7431244,116,vm1,70000000.,0.254062278908,4194304,0,0,135168,168,0
kone.example.org,19:00:57,x86_64,104,48,4,0,0,0,0,0,4,44,4.5,791227884,29360128,29360128,1240000000,6,vm2,370000000.,1.35283277006,8388608,1,0,0,226719,6714131,7,vm3,450000000.,1.64533715277,8388608,1,0,0,184970,5138284,8,vm4,360000000.,1.31626972222,8388608,1,0,0,233034,7478178,116,vm1,60000000.,0.219378287036,4194304,0,0,155648,84,0
